"id","deviceid","incidentid","type","timestamp","location","status","description"
"fd37a339-7442-4f2d-8ee1-c19579012854","Vehicle-DM258","f51e7440-bb56-4da6-aaa6-a35857a587c8","None","2026-02-01 01:41:05.885","[52.25635986003812,-1.482863072520283]","Active","Description of the Incident"
"bdaa7891-f3ad-47a7-aea3-df081a316414","Vehicle-DM258","0bad18a7-2d60-44d6-bae2-e58587967497","Fire","2026-02-01 01:42:01.885","[52.26655847699183,-1.500243900366149]","Active","Description of the Incident"
"5fd49d5e-8327-469e-9a45-cd130a17fa18","Vehicle-DM258","02b3a72f-c829-44db-a388-d0c6ccab20f9","Fire","2026-02-01 01:42:40.885","[52.2767498806959,-1.5177235597572583]","Active","Description of the Incident"
"acdb30bb-924f-466b-b315-6e51972b455b","Vehicle-DM258","51038527-64fc-4f05-8bbd-5da601ca16f9","Fire","2026-02-01 19:06:04.407","[51.885646429741556,-0.8132324485600234]","Active","Description of the Incident"
"9076791c-9178-46bc-af3d-ae4310d09397","Vehicle-DM258","25dd145e-9a76-4d76-9a25-1d2e77f7a56b","None","2026-02-01 19:06:40.407","[51.89531746503399,-0.8312056432934463]","Active","Description of the Incident"
"0527e9f1-d4bd-44f2-913f-bbfc1b48b6e9","Vehicle-DM258","2c3912ec-b703-4d7f-8400-f284956ee89c","Accident","2026-02-01 01:31:42.885","[52.12779518248539,-1.2544018593622095]","Resolved","Description of the Incident"
"c1cec091-9b28-49f8-bcdc-7a282b74ee98","Vehicle-DM258","488c2741-a469-4713-a7cc-05061caf9a20","Police","2026-02-01 01:32:23.885","[52.137496430056196,-1.272340276820815]","Active","Description of the Incident"
"9c342d49-6685-4904-8aeb-f352c92ca050","Vehicle-DM258","a11b50b0-aed6-42ff-bb0f-cb767e06e402","Police","2026-02-01 01:38:44.885","[52.21643820653115,-1.4134029347135815]","Active","Description of the Incident"
"07715912-b8c6-4e6c-84ad-aace78609f66","Vehicle-DM258","cf3dfca0-701d-49a9-8f6d-85f233cdeb7f","Fire","2026-02-01 01:39:15.885","[52.22642020769395,-1.4306255106515309]","Active","Description of the Incident"
"56d1a8de-4869-4177-8e00-739106b763a4","Vehicle-DM258","8452fdb3-5ef2-4c93-80a1-f2a2d43b8e8a","Accident","2026-02-01 01:08:52.885","[51.855847735312004,-0.7610712841548348]","Resolved","Description of the Incident"
"9c253a51-b969-450e-9774-65940e1e8507","Vehicle-DM258","bdbaea56-3def-437e-99ae-e82acd040d6f","None","2026-02-01 01:09:44.885","[51.865354576448816,-0.7783931742986617]","Resolved","Description of the Incident"
"76da7b36-2f67-45e5-9955-afaf9d45efea","Vehicle-DM258","ce920e4e-f620-4bc9-b636-035f9542a411","Fire","2026-02-01 01:10:33.885","[51.87559261605726,-0.7956277483728513]","Resolved","Description of the Incident"
"acf4cc34-e23f-4edc-8f28-e215d5e8aee4","Vehicle-DM258","398ee6dd-c253-4223-a48b-0baafe6f8698","Fire","2026-02-01 01:11:23.885","[51.885646429741556,-0.8132324485600234]","Active","Description of the Incident"
"10d1ff8b-5d2e-4069-8997-52e9ec219edb","Vehicle-DM258","11df941a-e966-4551-b8f9-64eefc8a6bc5","None","2026-02-01 01:11:59.885","[51.89531746503399,-0.8312056432934463]","Active","Description of the Incident"
"af6a569a-06e3-487d-ab8f-7c3df9724c8f","Vehicle-DM258","3ca6c2c7-0176-44f3-8eed-9f52fa2bfbac","None","2026-02-01 01:12:41.885","[51.90546219706629,-0.8485660487173282]","Active","Description of the Incident"
"460a52f7-2ee0-4345-99fd-a10e6fc11f91","Vehicle-DM258","281466f0-4a8c-4e2f-a0be-25131d1a349a","Police","2026-02-01 19:18:41.407","[52.042206151738796,-1.0950869047260299]","Resolved","Description of the Incident"
"f9d5367b-1773-4de6-80b6-79dc3ad83a6e","Vehicle-DM258","f72dc167-e1ed-4363-84b1-b5d572885342","None","2026-02-01 19:19:41.407","[52.051678515409186,-1.1131615280088463]","Resolved","Description of the Incident"
"22a45235-1a57-465d-b9ea-9cdea5a9ffbd","Vehicle-DM258","166e1fec-2614-4286-a623-b9b6a5a4ecff","Medical","2026-02-01 01:20:03.885","[51.994135697219804,-1.0070879300932327]","Resolved","Description of the Incident"
"ec53f75a-c959-41bf-824a-523835b99a91","Vehicle-DM258","957fc9d2-1468-456b-9b55-97da5b3486bd","Police","2026-02-01 01:21:01.885","[52.00370335570784,-1.0246177750852952]","Resolved","Description of the Incident"
"bdc94d75-d6b9-4882-8ed9-13a3275d4406","Vehicle-DM258","3778c0d7-37f3-40c4-af5c-629ececeaaf5","Medical","2026-02-01 19:22:56.407","[52.08964889125061,-1.1838012436492353]","Resolved","Description of the Incident"
"77b1bee5-a78d-45a8-acce-fdf344771b39","Vehicle-DM258","f6190758-64aa-4119-81e7-973e5d905d23","None","2026-02-01 19:23:48.407","[52.09906124490879,-1.2012385656580231]","Resolved","Description of the Incident"
"37437d63-f9a0-49be-a92b-f92cd08db64a","Vehicle-DM258","572839dc-d260-4d13-b55f-a3e0427d2fc9","Police","2026-02-01 19:24:39.407","[52.10837510980118,-1.2191356412423011]","Resolved","Description of the Incident"
"0ee4f370-76f4-4788-8c34-21a8108c6eed","Vehicle-DM258","2754aa40-89c7-4581-8ad7-8a4a7f7adf4d","Police","2026-02-01 19:25:29.407","[52.1178445989484,-1.2366763116170232]","Resolved","Description of the Incident"
"61f9725f-52ae-4f0b-a33d-b3ab6a6634e9","Vehicle-DM258","f38fa233-3c0b-428b-95d0-c283057e2fbf","None","2026-02-01 19:07:22.407","[51.90546219706629,-0.8485660487173282]","Active","Description of the Incident"
"fb11dc1a-bbbc-4a92-b7ea-52707005e639","Vehicle-DM258","75f2cc3d-6b4d-40dc-b42b-f4671f061828","None","2026-02-01 19:08:07.407","[51.915238426543844,-0.866419113405565]","Active","Description of the Incident"
"84c664ef-bdd6-4aab-bf81-eca549038e88","Vehicle-DM258","0f23521b-b362-49c3-8557-6b2125c0b164","Medical","2026-02-01 19:08:58.407","[51.92543335540643,-0.8839532206299371]","Resolved","Description of the Incident"
"4296f890-e6ce-488f-99d4-e1a62982ef16","Vehicle-DM258","4c6d1094-6303-404b-9d1e-1c62070649e4","Accident","2026-02-01 19:09:52.407","[51.93548258511433,-0.9017000944143729]","Active","Description of the Incident"
"4bfa429e-71da-4f8f-a05a-f9ff5ee73a05","Vehicle-DM258","06bc4305-85f5-4a86-af88-3fa7718d611f","Medical","2026-02-01 01:27:25.885","[52.079935752284506,-1.166219806027946]","Active","Description of the Incident"
"bf4a3f8f-6fd1-4285-a2af-cbcacb3e6c80","Vehicle-DM258","75bbba2a-8413-4fb9-98ee-f55ce3461122","Medical","2026-02-01 01:28:15.885","[52.08964889125061,-1.1838012436492353]","Resolved","Description of the Incident"
"a3761a63-2324-45a9-bda7-ff77f3e56774","Vehicle-DM258","2d795e7f-9530-4d7f-a4d7-0ac0d6e62dbb","None","2026-02-01 01:29:07.885","[52.09906124490879,-1.2012385656580231]","Resolved","Description of the Incident"
"3e212a75-def8-4022-86fa-724614330346","Vehicle-DM258","cc40fcc7-afdb-4375-aa6b-ae6a60559b29","None","2026-02-01 01:21:40.885","[52.01343953025743,-1.0427265318259467]","Resolved","Description of the Incident"
"d3b1cae3-86b8-4a4b-9ae1-d9ff28656d91","Vehicle-DM258","bac4244b-584c-4699-9217-b33fb84cd431","Fire","2026-02-01 01:22:19.885","[52.023079340785046,-1.0603987865630935]","Resolved","Description of the Incident"
"cd7884d5-b701-4a8c-aead-e28ab010fe6b","Vehicle-DM258","836540b2-2b67-4fd3-8572-54d100a3e160","Police","2026-02-01 19:12:50.407","[51.9748452818256,-0.9720205273974397]","Active","Description of the Incident"
"a09da41e-ac2a-4e06-8960-80623c095ad8","Vehicle-DM258","6b7f1750-e1e2-4c0e-8fce-d1989791d581","Fire","2026-02-01 19:13:50.407","[51.98456876897061,-0.9894127320934264]","Active","Description of the Incident"
"9db0006e-6932-40e2-8c73-af98d57bc5e5","Vehicle-DM258","65de6f45-e7ec-4c33-a1a9-58e2d2686b45","Medical","2026-02-01 19:14:44.407","[51.994135697219804,-1.0070879300932327]","Resolved","Description of the Incident"
"d252dcaa-7d71-4385-90d4-b041b1bc464d","Vehicle-DM258","5f63ce6e-175c-4b5a-a771-2af4997d4142","Medical","2026-02-01 19:10:28.407","[51.94552481831839,-0.918876482681657]","Resolved","Description of the Incident"
"525d58f5-d659-4429-aeb2-ee040af8a925","Vehicle-DM258","0204ec35-28be-48e9-a970-bffb3e8ad1f0","Police","2026-02-01 19:11:21.407","[51.954980607461756,-0.9363952351877661]","Resolved","Description of the Incident"
"0c07b50f-8106-4d63-8073-8c2c0142f35c","Vehicle-DM258","c69163d7-35ac-4c4d-8709-2cb251d722be","None","2026-02-01 19:12:09.407","[51.965210078060295,-0.9543229054106744]","Active","Description of the Incident"
"207e4381-45e4-4a49-a491-f57eccdda668","Vehicle-DM258","b6aba25d-8591-4a57-bbf2-bc42c5d14c35","None","2026-02-01 01:23:13.885","[52.032643840412014,-1.0779351996571327]","Active","Description of the Incident"
"9fdb1a72-f302-48b0-ad5d-96ef8fe83488","Vehicle-DM258","137d4ecd-db37-43c6-ae37-e4816e970d43","Police","2026-02-01 01:24:00.885","[52.042206151738796,-1.0950869047260299]","Resolved","Description of the Incident"
"e471f708-848e-4666-9eb4-9fdfe1d3ee2e","Vehicle-DM258","1e633fef-cc6f-407d-9be6-f128bc3b4eed","None","2026-02-01 01:25:00.885","[52.051678515409186,-1.1131615280088463]","Resolved","Description of the Incident"
"ed4c153f-e583-4da0-8224-25de61c42593","Vehicle-DM258","c1634c5f-aa19-400b-a896-046933d3ea02","Police","2026-02-01 19:15:42.407","[52.00370335570784,-1.0246177750852952]","Resolved","Description of the Incident"
"b73c9aa7-23d9-4cea-847d-b09fe7c67c89","Vehicle-DM258","e0cafd91-29d6-475c-ac9c-21ee8ee74be4","None","2026-02-01 19:16:21.407","[52.01343953025743,-1.0427265318259467]","Resolved","Description of the Incident"
"8bcb3a26-a119-4e5b-bc99-ad92f97d94ad","Vehicle-DM258","2c3ef766-964b-4ef3-888b-da7cf55a3f88","Fire","2026-02-01 19:17:00.407","[52.023079340785046,-1.0603987865630935]","Resolved","Description of the Incident"
"fcfec48a-b8cb-41a5-9425-394bce6558d1","Vehicle-DM258","8fd7d0e9-e700-48ef-a56e-450797bd0f08","None","2026-02-01 19:17:54.407","[52.032643840412014,-1.0779351996571327]","Active","Description of the Incident"
"91c69b9c-68d2-4d9c-860d-3ad7297bf476","Vehicle-DM258","74ba10fd-945b-4f29-8dcf-6ae642833f03","Accident","2026-02-01 18:58:02.407","[51.78819986604097,-0.6389903732773932]","Resolved","Description of the Incident"
"32b39458-6157-42d8-823e-bfd860bac442","Vehicle-DM258","c0b88f66-1747-40de-b497-5e3991397b82","Medical","2026-02-01 18:58:53.407","[51.79783901217005,-0.6566069676018652]","Active","Description of the Incident"
"2aee6d68-7c37-4f34-8b91-254af0ba8f8a","Vehicle-DM258","456a1306-1220-499d-bf18-fe3cc79492aa","Police","2026-02-01 01:52:07.885","[52.4037030782159,-1.7471933090184821]","Resolved","Description of the Incident"
"54b4664b-f8d2-4bfb-86ce-b80cc0251c9d","Vehicle-DM258","2f30c046-83cc-4608-9ccf-1065752960c5","Medical","2026-02-01 01:52:50.885","[52.41340706786616,-1.7652242231792064]","Active","Description of the Incident"
"166da188-d864-4283-850a-3ec427ab6d7d","Vehicle-DM258","a44b7d26-4386-425d-ba86-08a9409d4e03","Police","2026-02-01 19:30:25.407","[52.176904962532475,-1.3427748564219537]","Active","Description of the Incident"
"d3da648c-bdba-4d02-8e19-c20f59804343","Vehicle-DM258","c65d778b-ccc7-4d5c-af8d-b01084c84111","Police","2026-02-01 19:31:05.407","[52.18704897550846,-1.360490081326404]","Active","Description of the Incident"
"6d93b319-a00a-4db8-a964-d003e025123c","Vehicle-DM258","a05460eb-4968-49ff-8999-f4842b3cc3f7","Accident","2026-02-01 19:31:45.407","[52.196463221778274,-1.377650727736227]","Resolved","Description of the Incident"
"b629858a-d264-4071-b8fe-fc822dc9621a","Vehicle-DM258","1c2e4c10-e6ae-4bcf-9578-4dad7e4f8556","None","2026-02-01 01:55:50.885","[52.45237193745697,-1.8355302190036773]","Active","Description of the Incident"
"2995a20a-37dc-47d8-b5d0-3a7ee3d43153","Vehicle-DM258","69ca7d18-3185-49a0-9e4a-5a0975366821","None","2026-02-01 01:56:44.885","[52.46254327964149,-1.8535006391002726]","Active","Description of the Incident"
"23cf15d2-ebc8-48ac-bb61-d64edabc764b","Vehicle-DM258","0c61e6ef-dc5f-47ca-be9e-0377c2d299cb","Accident","2026-02-01 01:39:57.885","[52.23588327704901,-1.4481420188646423]","Resolved","Description of the Incident"
"71c85077-d9ae-44ba-aa96-484740a5d31f","Vehicle-DM258","20b9e045-fb9e-4cd2-b2ae-60258d5de065","Medical","2026-02-01 01:40:32.885","[52.24607248647261,-1.4655904079789432]","Active","Description of the Incident"
"01285ccc-c6ff-4f58-9917-29185b89dffc","Vehicle-DM258","6fdfe1a2-59d0-4a22-b26a-f90b9b27fbac","None","2026-02-01 01:48:03.885","[52.3559116449939,-1.6592910577520548]","Active","Description of the Incident"
"f8a4af01-a0d9-4b8c-8d65-9186ac693d06","Vehicle-DM258","cc48bd68-b192-4849-bc4c-2dd88f45f006","Medical","2026-02-01 01:48:37.885","[52.36547691983988,-1.676433029620207]","Active","Description of the Incident"
"1775da48-65a3-4b94-b13c-96cab0d7a21c","Vehicle-DM258","9fd26c7c-d378-4cdb-b43c-a20b60d5c24a","Fire","2026-02-01 01:49:30.885","[52.37493916604129,-1.6945066306023457]","Active","Description of the Incident"
"bba33c99-aab0-4cb6-b893-b42067de40c7","Vehicle-DM258","80700026-bf46-4800-8f98-6d3d980caf15","Medical","2026-02-01 01:57:35.885","[52.47217645249697,-1.8715157493280716]","Active","Description of the Incident"
"152a1a0a-586d-4016-b927-fb76f300a749","Vehicle-DM258","41921031-f00b-4dce-9610-67d96bc18b44","Medical","2026-02-01 01:58:14.885","[52.48223180202427,-1.8888775884323104]","Active","Description of the Incident"
